longitude,latitude,housing_median_age,median_house_value,bedroom_ratio,household_rooms,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-122.42,37.66,26,244000,0.286504765,3.804678363,0,0,0,0,1
-122.43,37.66,43,281500,0.218767665,4.692307692,0,0,0,0,1
-122.42,37.65,39,239800,0.203089505,4.962795941,0,0,0,0,1
-122.43,37.64,34,301000,0.215714286,4.892253931,0,0,0,0,1
-122.43,37.64,42,272700,0.185040332,5.306095979,0,0,0,0,1
-122.45,37.64,19,353300,0.162029719,6.428861789,0,0,0,0,1
-122.46,37.64,26,353700,0.133642195,7.085858586,0,0,0,0,1
-122.46,37.65,16,262000,0.188220378,5.512071156,0,0,0,0,1
-122.46,37.64,17,251200,0.189894976,5.28978979,0,0,0,0,1
-122.47,37.65,27,236200,0.204245341,5.048598131,0,0,0,0,1
-122.53,37.66,25,272400,0.191951659,5.360441075,0,0,0,0,1
-122.53,37.65,20,275000,0.245307726,4.405769231,0,0,0,0,1
-122.48,37.65,39,227400,0.198924731,5.011976048,0,0,0,0,1
-122.49,37.63,31,263900,0.199742683,5.030744337,0,0,0,0,1
-122.49,37.63,34,254100,0.208333333,4.296296296,0,0,0,0,1
-122.49,37.63,31,234600,0.261146497,4.228956229,0,0,0,0,1
-122.53,37.63,27,228200,0.254152182,4.258223684,0,0,0,0,1
-122.48,37.64,7,281000,0.175,4.444444444,0,0,0,0,1
-122.47,37.61,34,279300,0.183915623,5.456834532,0,0,0,0,1
-122.54,37.62,35,262100,0.187035787,5.830708661,0,0,0,0,1
-122.49,37.59,35,262500,0.177040626,5.54338843,0,0,0,0,1
-122.5,37.59,36,237500,0.166337936,6.31120332,0,0,0,0,1
-122.5,37.6,35,241700,0.167956304,6.739263804,0,0,0,0,1
-122.55,37.59,31,345500,0.184072126,5.915555556,0,0,0,0,1
-122.51,37.58,20,450000,0.328125,3.047619048,0,0,0,0,1
-122.49,37.6,33,270600,0.190761334,5.313636364,0,0,0,0,1
-122.48,37.59,29,273000,0.162845984,6.38028169,0,0,0,0,1
-122.48,37.57,34,249000,0.173407917,5.71007371,0,0,0,0,1
-122.46,37.59,21,325800,0.164160595,6.196926033,0,0,0,0,1
-122.46,37.63,22,280400,0.205410226,5.135877863,0,0,0,0,1
-122.45,37.62,26,344600,0.145993727,6.889980354,0,0,0,0,1
-122.45,37.63,28,302100,0.171451678,6.002427184,0,0,0,0,1
-122.44,37.63,35,281300,0.187561119,5.303941909,0,0,0,0,1
-122.43,37.63,34,342300,0.166142684,5.57277628,0,0,0,0,1
-122.43,37.61,21,344500,0.253121342,4.222405272,0,0,0,0,1
-122.41,37.62,49,284100,0.206284153,5.652509653,0,0,0,0,1
-122.41,37.61,46,273600,0.216134454,5.155979203,0,0,0,0,1
-122.42,37.61,37,341300,0.160771704,6.118032787,0,0,0,0,1
-122.42,37.62,39,324700,0.157933579,5.508130081,0,0,0,0,1
-122.42,37.62,40,308100,0.170873786,5.478723404,0,0,0,0,1
-122.42,37.61,17,137500,0.415384615,2.567901235,0,0,0,0,1
-122.42,37.63,46,292900,0.186085036,5.438438438,0,0,0,0,1
-122.42,37.62,43,319000,0.172792564,5.9175,0,0,0,0,1
-122.42,37.62,36,306800,0.162241888,6.396226415,0,0,0,0,1
-122.42,37.62,36,317900,0.166449935,6.226720648,0,0,0,0,1
-122.41,37.62,39,242700,0.243026611,4.481321839,0,0,0,0,1
-122.4,37.62,32,253000,0.256832125,3.936333699,0,0,0,0,1
-122.41,37.63,39,242500,0.25,4.034416826,0,0,0,0,1
-122.42,37.64,41,212500,0.204081633,5.157894737,0,0,0,0,1
-122.43,37.63,15,144200,0.362809316,3.049944506,0,0,0,0,1
-122.42,37.63,46,275000,0.166666667,5.5,0,0,0,0,1
-122.41,37.63,37,228500,0.219648562,4.362369338,0,0,0,0,1
-122.41,37.63,35,229100,0.261271676,3.986175115,0,0,0,0,1
-122.4,37.62,44,224200,0.223594812,4.832835821,0,0,0,0,1
-122.41,37.64,38,215400,0.222591362,4.874493927,0,0,0,0,1
-122.4,37.61,35,318400,0.263435701,3.823853211,0,0,0,0,1
-122.38,37.6,33,265100,0.22894839,4.553003534,0,0,0,0,1
-122.39,37.6,36,273100,0.281920904,3.85620915,0,0,0,0,1
-122.41,37.61,42,336400,0.163545568,6.282352941,0,0,0,0,1
-122.41,37.61,43,347400,0.156670114,6.446666667,0,0,0,0,1
-122.41,37.6,31,412000,0.188517179,5.414932681,0,0,0,0,1
-122.42,37.6,34,405100,0.158618754,6.326820604,0,0,0,0,1
-122.41,37.6,26,466900,0.145969499,6.972151899,0,0,0,0,1
-122.41,37.59,34,450000,0.158229458,6.330112721,0,0,0,0,1
-122.41,37.59,40,422400,0.159516868,6.744382022,0,0,0,0,1
-122.4,37.6,30,369300,0.211923005,4.982309125,0,0,0,0,1
-122.4,37.6,52,420300,0.147101449,6.571428571,0,0,0,0,1
-122.39,37.6,44,387100,0.166666667,6.079155673,0,0,0,0,1
-122.4,37.59,22,500001,0.173202614,5.749478079,0,0,0,0,1
-122.38,37.59,31,457700,0.276539974,3.873096447,0,0,0,0,1
-122.38,37.59,44,459200,0.166586884,6.589905363,0,0,0,0,1
-122.39,37.58,36,500001,0.141387322,6.755605381,0,0,0,0,1
-122.39,37.59,33,500001,0.144864341,6.811881188,0,0,0,0,1
-122.39,37.57,35,450000,0.159615385,6.842105263,0,0,0,0,1
-122.37,37.6,26,350000,0.2,5,0,0,0,0,1
-122.37,37.59,39,353800,0.257481163,4.173405211,0,0,0,0,1
-122.38,37.59,49,378100,0.16053108,6.137037037,0,0,0,0,1
-122.37,37.59,52,500000,0.177376761,6.042553191,0,0,0,0,1
-122.37,37.58,52,500000,0.164990859,6.128851541,0,0,0,0,1
-122.38,37.58,52,500001,0.132629108,7.012345679,0,0,0,0,1
-122.38,37.58,52,500001,0.14664051,6.729372937,0,0,0,0,1
-122.36,37.58,52,374200,0.192931258,5.401050788,0,0,0,0,1
-122.36,37.58,37,434000,0.22075188,4.804913295,0,0,0,0,1
-122.37,37.58,43,500001,0.172386273,5.855140187,0,0,0,0,1
-122.37,37.58,52,500001,0.152631579,6.884057971,0,0,0,0,1
-122.34,37.59,44,386400,0.192831541,4.84375,0,0,0,0,1
-122.33,37.58,40,359900,0.198137172,5.557647059,0,0,0,0,1
-122.34,37.58,50,372200,0.266882184,3.988538682,0,0,0,0,1
-122.35,37.58,52,410800,0.183567134,5.297239915,0,0,0,0,1
-122.36,37.59,20,350600,0.323730099,3.674094708,0,0,0,0,1
-122.35,37.58,30,345000,0.310379043,3.280598958,0,0,0,0,1
-122.35,37.58,26,375000,0.288056206,3.696969697,0,0,0,0,1
-122.34,37.57,39,433800,0.232716283,4.769369369,0,0,0,0,1
-122.35,37.57,52,500001,0.167557067,6.685064935,0,0,0,0,1
-122.37,37.58,34,500001,0.116054876,9.666666667,0,0,0,0,1
-122.36,37.57,35,500001,0.115558061,8.570048309,0,0,0,0,1
-122.36,37.56,32,500001,0.11528608,9.166340509,0,0,0,0,1
-122.37,37.56,21,500001,0.121574628,8.497635934,0,0,0,0,1
-122.34,37.56,39,500001,0.109769792,9.109974425,0,0,0,0,1
-122.34,37.55,25,500001,0.115883669,8.869047619,0,0,0,0,1
-122.36,37.54,23,500001,0.120795602,8.834285714,0,0,0,0,1
-122.35,37.56,52,500001,0.115129596,8.253731343,0,0,0,0,1
-122.34,37.57,52,500001,0.15483871,7.045454545,0,0,0,0,1
-122.34,37.57,52,500001,0.1464468,7.094707521,0,0,0,0,1
-122.35,37.57,52,500001,0.123963134,7.919708029,0,0,0,0,1
-122.34,37.57,28,300000,0.2529992,4.433806147,0,0,0,0,1
-122.33,37.57,43,318400,0.244199764,4.196369637,0,0,0,0,1
-122.33,37.57,27,290000,0.283954619,3.443080357,0,0,0,0,1
-122.33,37.58,27,287900,0.287908243,3.554941258,0,0,0,0,1
-122.33,37.58,28,285400,0.264367816,4.064233577,0,0,0,0,1
-122.31,37.6,34,273000,0.225116279,4.916158537,0,0,0,1,0
-122.31,37.58,44,258300,0.222110553,4.693396226,0,0,0,1,0
-122.31,37.57,45,267300,0.202575107,4.641434263,0,0,0,0,1
-122.33,37.58,43,233100,0.238148984,4.418952618,0,0,0,0,1
-122.32,37.57,42,237900,0.238539239,4.37755102,0,0,0,0,1
-122.32,37.57,33,234800,0.242021277,4.267339218,0,0,0,0,1
-122.32,37.57,52,256300,0.296593186,3.44137931,0,0,0,0,1
-122.31,37.57,42,292600,0.214127336,5.019077901,0,0,0,0,1
-122.32,37.56,44,250000,0.322160149,2.768041237,0,0,0,0,1
-122.33,37.57,20,283300,0.302445908,3.561139028,0,0,0,0,1
-122.32,37.56,9,237500,0.249565217,4.732510288,0,0,0,0,1
-122.33,37.56,34,500001,0.253206131,4.274064171,0,0,0,0,1
-122.32,37.56,49,500001,0.148313492,7,0,0,0,0,1
-122.32,37.56,26,415000,0.300983326,3.576452599,0,0,0,0,1
-122.33,37.56,50,500001,0.124050633,7.868525896,0,0,0,0,1
-122.32,37.55,50,500001,0.173130748,6.1,0,0,0,0,1
-122.33,37.55,51,500001,0.129434698,8.300970874,0,0,0,0,1
-122.34,37.55,44,500001,0.13306288,7.608024691,0,0,0,0,1
-122.31,37.56,52,356900,0.210123352,4.877593361,0,0,0,0,1
-122.31,37.55,52,296400,0.203333333,5.421686747,0,0,0,0,1
-122.32,37.55,46,369700,0.185107864,5.463878327,0,0,0,0,1
-122.32,37.55,44,397100,0.191073919,5.813513514,0,0,0,0,1
-122.33,37.55,33,500001,0.141882674,6.893416928,0,0,0,0,1
-122.32,37.54,34,407200,0.189019394,5.580792683,0,0,0,0,1
-122.34,37.53,27,464600,0.144055106,7.290393013,0,0,0,0,1
-122.33,37.53,18,413000,0.169152014,6.197241379,0,0,0,0,1
-122.35,37.53,27,453100,0.140617796,6.799373041,0,0,0,0,1
-122.34,37.52,34,411200,0.15734757,6.470909091,0,0,0,0,1
-122.33,37.53,25,458500,0.221515327,4.911931818,0,0,0,0,1
-122.32,37.52,17,480800,0.155605719,6.438953488,0,0,0,0,1
-122.3,37.53,37,376600,0.160687593,6.054298643,0,0,0,0,1
-122.3,37.53,40,384200,0.168030551,5.990196078,0,0,0,0,1
-122.3,37.53,38,376800,0.173780488,6.267515924,0,0,0,0,1
-122.31,37.52,35,457200,0.144193726,6.935114504,0,0,0,0,1
-122.31,37.53,39,379100,0.164655172,6.27027027,0,0,0,0,1
-122.3,37.54,39,340500,0.255591799,4.348530902,0,0,0,0,1
-122.3,37.53,43,337800,0.209382151,4.711590296,0,0,0,0,1
-122.29,37.53,41,368200,0.226460072,3.902325581,0,0,0,0,1
-122.31,37.54,45,396900,0.180032733,5.96097561,0,0,0,0,1
-122.31,37.54,46,388200,0.162438625,6.07960199,0,0,0,0,1
-122.31,37.53,41,361700,0.167288557,6.02247191,0,0,0,0,1
-122.32,37.53,39,387100,0.166010733,6.309255079,0,0,0,0,1
-122.31,37.55,27,354100,0.237344187,4.619271445,0,0,0,0,1
-122.31,37.54,49,393800,0.209701493,4.718309859,0,0,0,0,1
-122.31,37.54,38,385400,0.209146968,4.666666667,0,0,0,0,1
-122.31,37.54,42,352800,0.225194133,4.692307692,0,0,0,0,1
-122.3,37.55,35,342800,0.2,5.13986014,0,0,0,0,1
-122.31,37.55,45,272900,0.276134122,3.647482014,0,0,0,0,1
-122.31,37.56,45,309700,0.190504451,5.366242038,0,0,0,0,1
-122.31,37.56,36,316000,0.196873191,5.12462908,0,0,0,0,1
-122.31,37.56,45,330100,0.16796875,5.635220126,0,0,0,0,1
-122.31,37.56,40,292900,0.244263509,4.548821549,0,0,0,0,1
-122.31,37.57,37,273700,0.212247738,4.341389728,0,0,0,0,1
-122.31,37.57,31,271100,0.217114247,5.576142132,0,0,0,0,1
-122.3,37.57,36,270900,0.178408515,5.332432432,0,0,0,1,0
-122.3,37.56,37,271800,0.187054027,5.136125654,0,0,0,0,1
-122.3,37.57,36,276100,0.181213633,5.970223325,0,0,0,1,0
-122.29,37.56,34,339400,0.165977555,5.817869416,0,0,0,1,0
-122.3,37.56,36,282000,0.165337201,6.074889868,0,0,0,0,1
-122.29,37.56,36,289400,0.173913043,5.791366906,0,0,0,1,0
-122.3,37.56,35,274800,0.187399893,5.624624625,0,0,0,0,1
-122.29,37.56,12,305800,0.226598703,4.657553957,0,0,0,1,0
-122.26,37.55,17,443800,0.177884615,5.670384139,0,0,0,1,0
-122.26,37.55,17,500001,0.321725965,3.237745098,0,0,0,1,0
-122.27,37.55,16,338200,0.170390478,6.276539974,0,0,0,1,0
-122.26,37.54,16,376000,0.157223796,6.660377358,0,0,0,1,0
-122.27,37.55,15,483300,0.144024515,6.894366197,0,0,0,1,0
-122.28,37.55,17,375700,0.149797571,6.665079365,0,0,0,1,0
-122.27,37.56,17,292100,0.263780754,3.954433498,0,0,0,1,0
-122.27,37.56,5,322200,0.23958545,4.586206897,0,0,0,1,0
-122.26,37.54,13,327800,0.20745429,7.292307692,0,0,0,1,0
-122.26,37.54,5,500001,0.135416667,7.205298013,0,0,0,1,0
-122.26,37.54,5,417300,0.235294118,4.385638298,0,0,0,1,0
-122.27,37.54,5,438800,0.196261682,5.431472081,0,0,0,1,0
-122.27,37.54,16,419700,0.144390493,7.02513465,0,0,0,1,0
-122.27,37.54,15,500001,0.145813735,6.947712418,0,0,0,1,0
-122.26,37.56,23,391000,0.184264726,5.610939908,0,0,0,1,0
-122.26,37.57,23,404000,0.15684803,6.673622705,0,0,0,1,0
-122.25,37.56,19,430300,0.176278837,5.961136024,0,0,0,1,0
-122.29,37.55,27,270100,0.230667722,4.375288684,0,0,0,0,1
-122.28,37.54,24,293200,0.26535002,4.033123028,0,0,0,0,1
-122.29,37.54,43,293200,0.193121693,5.051224944,0,0,0,0,1
-122.28,37.54,37,294200,0.181634712,5.598870056,0,0,0,0,1
-122.29,37.54,39,298100,0.195339273,5.013745704,0,0,0,0,1
-122.29,37.54,41,282400,0.200229489,4.994269341,0,0,0,0,1
-122.29,37.53,35,310600,0.250122369,4.053571429,0,0,0,0,1
-122.28,37.53,15,438000,0.221340225,4.933515483,0,0,0,0,1
-122.28,37.53,34,310900,0.194444444,5.063938619,0,0,0,0,1
-122.27,37.53,43,267400,0.200873362,4.507874016,0,0,0,0,1
-122.28,37.53,25,286700,0.273584906,3.872651357,0,0,0,0,1
-122.29,37.52,33,388100,0.182992203,5.322957198,0,0,0,0,1
-122.28,37.52,27,397800,0.221433401,5.126516464,0,0,0,0,1
-122.28,37.52,29,435200,0.232634338,4.844444444,0,0,0,0,1
-122.28,37.52,38,397900,0.16249431,5.890080429,0,0,0,0,1
-122.29,37.52,38,386800,0.16007433,6.125203252,0,0,0,0,1
-122.3,37.52,38,417000,0.139761647,7.010126582,0,0,0,0,1
-122.3,37.51,35,391000,0.159555396,6.903465347,0,0,0,0,1
-122.3,37.52,32,382200,0.151066609,6.716374269,0,0,0,0,1
-122.31,37.52,24,435800,0.143900344,6.576271186,0,0,0,0,1
-122.32,37.52,26,419200,0.146214745,6.993079585,0,0,0,0,1
-122.31,37.5,22,491200,0.215191677,4.754065041,0,0,0,0,1
-122.27,37.52,35,339700,0.24643197,4.491452991,0,0,0,0,1
-122.27,37.51,36,414800,0.159317212,5.932489451,0,0,0,0,1
-122.29,37.51,35,426400,0.171052632,5.868725869,0,0,0,0,1
-122.26,37.52,34,256300,0.271221532,3.076433121,0,0,0,0,1
-122.26,37.51,46,258100,0.22172619,4.941176471,0,0,0,0,1
-122.25,37.51,45,289400,0.175935288,5.494444444,0,0,0,0,1
-122.25,37.5,44,253800,0.227011494,4.767123288,0,0,0,0,1
-122.27,37.51,39,364900,0.198448448,5.250985545,0,0,0,0,1
-122.26,37.51,29,323800,0.290305158,3.612682927,0,0,0,0,1
-122.26,37.5,24,341500,0.22106632,4.550295858,0,0,0,0,1
-122.26,37.5,52,360500,0.211845103,4.720430108,0,0,0,0,1
-122.25,37.5,45,345000,0.185430464,5.507598784,0,0,0,0,1
-122.25,37.49,43,349600,0.18296893,5.655097614,0,0,0,0,1
-122.25,37.49,40,395500,0.19232189,5.311764706,0,0,0,0,1
-122.25,37.49,44,394700,0.168099548,6.013605442,0,0,0,0,1
-122.26,37.5,44,374800,0.161964772,6.262780269,0,0,0,0,1
-122.28,37.5,33,431300,0.153562086,6.791013584,0,0,0,0,1
-122.28,37.49,25,500001,0.157736878,6.992373689,0,0,0,0,1
-122.28,37.49,29,457200,0.153085824,6.615629984,0,0,0,0,1
-122.27,37.48,26,500001,0.143139469,6.759541985,0,0,0,0,1
-122.26,37.48,34,451300,0.153155176,6.626488095,0,0,0,0,1
-122.29,37.48,15,500001,0.162773723,6.594464501,0,0,0,0,1
-122.27,37.47,44,495900,0.156518862,6.335429769,0,0,0,0,1
-122.26,37.46,26,500001,0.148016578,6.960164835,0,0,0,0,1
-122.28,37.47,44,500001,0.132097335,8.717171717,0,0,0,0,1
-122.24,37.47,41,314100,0.171597633,6.918128655,0,0,0,0,1
-122.25,37.48,37,440300,0.162246935,5.768092105,0,0,0,0,1
-122.24,37.47,40,308800,0.179521277,5.240418118,0,0,0,0,1
-122.25,37.47,38,305000,0.192248062,6.262135922,0,0,0,0,1
-122.25,37.47,35,383200,0.161797047,6.535934292,0,0,0,0,1
-122.25,37.48,45,500001,0.142180095,6.8575,0,0,0,0,1
-122.24,37.48,45,362100,0.168686379,6.176646707,0,0,0,0,1
-122.24,37.48,40,361900,0.2303207,4.540733198,0,0,0,0,1
-122.24,37.48,47,362700,0.167973586,5.953316953,0,0,0,0,1
-122.24,37.49,30,427600,0.199594046,4.976430976,0,0,0,0,1
-122.24,37.49,38,265600,0.231425091,4.515951595,0,0,0,0,1
-122.21,37.48,39,247200,0.221498371,4.148648649,0,0,0,1,0
-122.23,37.49,11,241700,0.391666667,2.434782609,0,0,0,0,1
-122.21,37.49,24,225000,0.37460443,2.93612079,0,0,0,1,0
-122.22,37.48,47,229500,0.304669261,3.549723757,0,0,0,0,1
-122.22,37.48,34,250000,0.378974692,2.761648746,0,0,0,0,1
-122.24,37.49,19,500001,0.347826087,3.156862745,0,0,0,0,1
-122.24,37.55,3,435900,0.190622972,6.322051282,0,0,0,1,0
-122.25,37.53,16,422500,0.149954833,7.107544141,0,0,0,1,0
-122.26,37.53,4,311800,0.211924326,5.769570011,0,0,0,1,0
-122.25,37.52,14,366000,0.197690217,5.04109589,0,0,0,1,0
-122.21,37.52,18,87500,0.319041188,3.480611046,0,0,0,1,0
-122.19,37.48,35,265300,0.232913542,4.425172198,0,0,0,1,0
-122.21,37.48,20,237500,0.427722772,2.337962963,0,0,0,1,0
-122.21,37.48,37,218100,0.252639517,3.958208955,0,0,0,1,0
-122.2,37.48,32,270000,0.259375,4,0,0,0,1,0
-122.2,37.48,41,233600,0.211459754,5.235714286,0,0,0,1,0
-122.2,37.48,30,263500,0.220512821,4.814814815,0,0,0,1,0
-122.19,37.48,45,267000,0.186230248,5.121387283,0,0,0,1,0
-122.19,37.48,38,286900,0.206923077,4.452054795,0,0,0,1,0
-122.19,37.47,44,312300,0.19183078,4.554817276,0,0,0,1,0
-122.2,37.47,44,278200,0.172288531,5.32320442,0,0,0,1,0
-122.2,37.47,37,320800,0.252611586,3.943820225,0,0,0,1,0
-122.2,37.47,37,232800,0.26300784,4.238670695,0,0,0,1,0
-122.21,37.47,33,202800,0.327804107,3.790419162,0,0,0,0,1
-122.21,37.47,26,211000,0.312324142,3.575452716,0,0,0,0,1
-122.21,37.47,43,255300,0.22100955,4.188571429,0,0,0,0,1
-122.22,37.47,23,322800,0.251033592,4.440619621,0,0,0,0,1
-122.22,37.47,35,166700,0.307901907,3.366972477,0,0,0,0,1
-122.22,37.47,28,272800,0.270651444,3.84506133,0,0,0,0,1
-122.23,37.48,33,267700,0.259009009,4.334728033,0,0,0,0,1
-122.23,37.47,39,276600,0.239171733,4.161264822,0,0,0,0,1
-122.23,37.48,38,298400,0.252851711,4.067010309,0,0,0,0,1
-122.24,37.47,35,318600,0.215067893,5.236238532,0,0,0,0,1
-122.24,37.47,36,303100,0.214250371,4.678240741,0,0,0,0,1
-122.23,37.46,33,363700,0.175558078,6.18969555,0,0,0,0,1
-122.23,37.46,26,333800,0.22248394,5.005359057,0,0,0,0,1
-122.25,37.46,33,443300,0.138868586,6.980612245,0,0,0,0,1
-122.24,37.46,36,343500,0.166666667,5.54556213,0,0,0,0,1
-122.26,37.45,17,496000,0.16083151,6.513064133,0,0,0,0,1
-122.23,37.46,36,343600,0.173563218,5.665116279,0,0,0,0,1
-122.22,37.46,37,342700,0.191415313,5.151394422,0,0,0,0,1
-122.23,37.45,34,395100,0.173090735,6.328787879,0,0,0,0,1
-122.23,37.45,29,469900,0.14533086,6.573170732,0,0,0,0,1
-122.22,37.46,13,409300,0.189058172,5.73015873,0,0,0,0,1
-122.2,37.46,40,500001,0.120719675,8.244019139,0,0,0,0,1
-122.2,37.44,31,500001,0.115979381,9.425101215,0,0,0,0,1
-122.22,37.44,32,500001,0.117028732,8.845041322,0,0,0,0,1
-122.21,37.46,48,500001,0.12578125,8.504983389,0,0,0,0,1
-122.21,37.46,40,500001,0.116488464,8.584541063,0,0,0,0,1
-122.18,37.46,40,500001,0.11585607,9.802325581,0,0,0,1,0
-122.2,37.47,40,500001,0.131463332,8.106849315,0,0,0,1,0
-122.18,37.47,37,500001,0.115168539,8.709480122,0,0,0,1,0
-122.16,37.47,44,341700,0.169314219,6.234299517,0,0,0,1,0
-122.17,37.48,39,352700,0.165224557,5.948529412,0,0,0,1,0
-122.16,37.47,33,162600,0.231082181,4.327464789,0,0,0,1,0
-122.16,37.48,36,157300,0.214030384,4.897155361,0,0,0,1,0
-122.14,37.5,46,500001,0.133333333,6,0,0,0,1,0
-122.14,37.48,36,148900,0.195041322,5.062761506,0,0,0,1,0
-122.14,37.47,36,160600,0.19798174,5.579088472,0,0,0,1,0
-122.12,37.48,36,159400,0.201136364,4.680851064,0,0,0,1,0
-122.13,37.47,25,173400,0.216564417,4.393530997,0,0,0,1,0
-122.13,37.46,37,159400,0.211928934,4.879256966,0,0,0,1,0
-122.13,37.46,35,159600,0.227100681,4.602787456,0,0,0,1,0
-122.12,37.45,38,155700,0.246081505,4.445993031,0,0,0,1,0
-122.13,37.46,31,185600,0.255006676,4.397260274,0,0,0,1,0
-122.13,37.47,30,166700,0.198648649,4.916943522,0,0,0,1,0
-122.14,37.47,37,156600,0.241624666,4.784397163,0,0,0,1,0
-122.15,37.47,37,145500,0.207158351,4.42206235,0,0,0,1,0
-122.15,37.47,38,151500,0.192948718,4.936708861,0,0,0,1,0
-122.15,37.46,30,308600,0.296331586,3.659982563,0,0,0,1,0
-122.14,37.46,27,189000,0.360035842,3.165059558,0,0,0,1,0
-122.15,37.47,39,326400,0.184555985,5.351239669,0,0,0,1,0
-122.15,37.46,42,379600,0.206516291,5.334224599,0,0,0,1,0
-122.16,37.46,45,417800,0.16827853,5.650273224,0,0,0,1,0
-122.16,37.45,50,412500,0.209183673,4.666666667,0,0,0,1,0
-122.16,37.46,32,410200,0.248216297,3.633015007,0,0,0,1,0
-122.17,37.46,47,500001,0.143598616,8.19858156,0,0,0,1,0
-122.19,37.46,34,500001,0.218305961,4.761862917,0,0,0,1,0
-122.17,37.45,33,500001,0.216630197,4.835978836,0,0,0,1,0
-122.17,37.45,35,500001,0.236097561,4.418103448,0,0,0,1,0
-122.18,37.45,43,460200,0.212032994,5.353246753,0,0,0,1,0
-122.18,37.45,37,394300,0.258702682,4.159018987,0,0,0,1,0
-122.19,37.45,18,464600,0.253056235,3.726651481,0,0,0,0,1
-122.18,37.44,44,500001,0.155118462,6.465317919,0,0,0,0,1
-122.19,37.44,38,500001,0.134791605,7.275268817,0,0,0,0,1
-122.19,37.44,39,500001,0.140390731,6.976228209,0,0,0,0,1
-122.2,37.43,38,500001,0.145615003,6.815789474,0,0,0,0,1
-122.21,37.44,35,500001,0.169298246,5.728643216,0,0,0,0,1
-122.2,37.43,40,444500,0.185335133,5.330935252,0,0,0,0,1
-122.19,37.43,39,472800,0.175585284,5.891625616,0,0,0,0,1
-122.2,37.43,22,500001,0.225865209,5.029007634,0,0,0,0,1
-122.21,37.43,33,500001,0.158156912,5.926199262,0,0,0,0,1
-122.21,37.43,23,500001,0.17627591,6.46509009,0,0,0,0,1
-122.23,37.42,16,500001,0.164524422,6.483333333,0,0,0,0,1
-122.19,37.42,47,500001,0.179184549,8.034482759,0,0,0,0,1
-122.21,37.43,20,500001,0.137435897,6.678082192,0,0,0,0,1
-122.21,37.42,28,500001,0.127659574,7.139240506,0,0,0,0,1
-122.2,37.4,37,500001,0.149691358,6.75,0,0,0,0,1
-122.2,37.4,30,500001,0.129402757,8.061728395,0,0,0,0,1
-122.21,37.38,28,500001,0.127932714,8.082289803,0,0,0,0,1
-122.2,37.35,17,500001,0.142810985,7.299528302,0,0,0,1,0
-122.21,37.37,34,500001,0.14701897,6.618834081,0,0,0,0,1
-122.22,37.37,26,350000,0.459090909,2.018348624,0,0,0,0,1
-122.22,37.36,34,500001,0.155869147,6.44214876,0,0,0,0,1
-122.22,37.4,32,500001,0.124945581,8.116607774,0,0,0,0,1
-122.25,37.45,34,500001,0.121707236,8.127371274,0,0,0,0,1
-122.27,37.45,41,500001,0.163855422,5.424836601,0,0,0,0,1
-122.24,37.43,36,500001,0.149792531,6.392572944,0,0,0,0,1
-122.27,37.43,33,500001,0.139287945,7.446511628,0,0,0,0,1
-122.25,37.39,33,500001,0.113513514,6.981132075,0,0,0,0,1
-122.26,37.38,28,500001,0.148685403,7.162337662,0,0,0,0,1
-122.29,37.41,30,500001,0.134002824,7.986215539,0,0,0,0,1
-122.46,37.51,23,411300,0.159114858,6.369127517,0,0,0,0,1
-122.47,37.5,18,334600,0.18110579,6.028871391,0,0,0,0,1
-122.47,37.5,25,319200,0.272631579,4.871794872,0,0,0,0,1
-122.48,37.51,22,318500,0.177749361,5.792592593,0,0,0,0,1
-122.47,37.51,15,364300,0.153598713,6.426356589,0,0,0,0,1
-122.44,37.52,16,345100,0.166596015,6.164634146,0,0,0,0,1
-122.53,37.5,19,331100,0.169253356,5.922981366,0,0,0,0,1
-122.49,37.54,15,368000,0.157696759,6.459813084,0,0,0,0,1
-122.51,37.53,17,355800,0.166454892,6.531120332,0,0,0,0,1
-122.5,37.51,11,371800,0.182910547,6.040322581,0,0,0,0,1
-122.49,37.5,21,500000,0.255583127,4.667953668,0,0,0,0,1
-122.43,37.43,17,354300,0.187432286,6.032679739,0,0,0,0,1
-122.34,37.46,21,500001,0.16286826,6.494584838,0,0,0,0,1
-122.38,37.34,33,456300,0.19829222,6.546583851,0,0,0,0,1
-122.33,37.39,52,500001,0.178010471,6.22826087,0,0,0,0,1
-122.27,37.32,37,277700,0.204833142,5.142011834,0,0,0,0,1
-122.27,37.24,30,319400,0.214699493,5.501992032,0,0,0,0,1
-122.38,37.18,52,286100,0.180412371,7.936363636,0,0,0,0,1
-119.77,34.44,24,295300,0.232307148,4.367851623,0,0,0,0,1
-119.78,34.45,9,450000,0.192896175,8.318181818,0,0,0,0,1
-119.79,34.45,24,348700,0.157683904,7.226315789,0,0,0,0,1
-119.75,34.45,26,395000,0.18921185,5.789644013,0,0,0,0,1
-119.75,34.44,28,327300,0.275925926,4.302788845,0,0,0,0,1
-119.76,34.44,28,290900,0.293198992,3.622262774,0,0,0,0,1
-119.78,34.48,21,500001,0.135464872,7.24695122,0,0,0,0,1
-119.75,34.5,26,438400,0.162503508,6.196521739,1,0,0,0,0
-119.78,34.45,23,500001,0.147327877,8.11328125,0,0,0,0,1
-119.73,34.43,35,340400,0.241953385,4.283676704,0,0,0,0,1
